vt_group_no,transaction_id,hotel_id,ticket_id,ticketpriceschedule_id,channel_id,reseller_id,sale_price,Distributor_price,commission
173594412609554,173594412609554001R,722,15605,339946,10,17,125,37.5,30
173664922720336,173664922720336021R,722,70902,339835,10,17,125,37.5,30
173595537275327,173595537275327030R,722,13799,339247,10,17,125,37.5,30
173647339196819,173647339196819001R,722,15605,339946,10,17,125,37.5,30
173664029169680,173664029169680004R,722,15605,428533,10,17,125,37.5,30
173583198594271,173583198594271002R,818,15605,339946,28,61,125,37.5,30
173310388093736,173310388093736028R,722,15605,428533,10,17,125,37.5,30
173589227894140,173589227894140004R,722,70902,339835,10,17,125,37.5,30
173647339196819,173647339196819039R,722,15605,339946,10,17,125,37.5,30
173601184722367,173601184722367001R,722,22886,339225,10,17,125,37.5,30
173603207290144,173603207290144002R,722,13931,428459,10,17,125,37.5,30
173661933828794,173661933828794002R,722,70902,339835,10,17,125,37.5,30
173682063774506,173682063774506002R,2899,22886,339225,262,211,125,37.5,30
173593497339086,173593497339086001R,722,15605,339946,10,17,125,37.5,30
173652021790697,173652021790697001R,2899,13799,339247,262,211,125,37.5,30
173616908896007,173616908896007001R,457,15605,339946,12,15,125,37.5,30
173651019250066,173651019250066004R,722,15605,428533,10,17,125,37.5,30
173612068924500,173612068924500003R,722,70902,339835,10,17,125,37.5,30
173574742321181,173574742321181001R,722,15605,339946,10,17,125,37.5,30
173421934674051,173421934674051001R,457,73023,354305,12,15,125,37.5,30
173678247038869,173678247038869002R,722,70902,339835,10,17,125,37.5,30
173697389930864,173697389930864001R,457,15605,339946,12,15,125,37.5,30
172303766025847,172303766025847015R,457,22886,339225,12,15,125,37.5,30
173612744399217,173612744399217022R,27476,15566,339897,1430,1380,125,37.5,30
173328658635000,173328658635000018R,722,70902,339835,10,17,125,37.5,30
173550647984705,173550647984705005R,457,22886,339225,12,15,125,37.5,30
173613875001014,173613875001014019R,722,15605,339946,10,17,125,37.5,30
172580678932009,172580678932009001R,722,22886,339225,10,17,125,37.5,30
172761981541427,172761981541427052R,722,15605,339946,10,17,125,37.5,30
173421934674051,173421934674051007R,457,73023,354305,12,15,125,37.5,30
173664248295386,173664248295386011R,722,70902,339835,10,17,125,37.5,30
173610133420646,173610133420646001R,722,15605,339946,10,17,125,37.5,30
172743458985513,172743458985513029R,722,70902,339835,10,17,125,37.5,30
173605253145852,173605253145852004R,722,15605,339946,10,17,125,37.5,30
173633161196232,173633161196232001R,457,15605,339946,12,15,125,37.5,30
173228844055003,173228844055003009R,457,15653,340098,12,15,125,37.5,30
173350811874641,173350811874641001R,722,15566,339897,10,17,125,37.5,30
173530353196784,173530353196784001R,722,22886,339225,10,17,125,37.5,30
173613994805597,173613994805597001R,722,15605,339946,10,17,125,37.5,30
173595537275327,173595537275327031R,722,13799,339247,10,17,125,37.5,30
173431406998649,173431406998649002R,818,15605,339946,28,61,125,37.5,30
173647339196819,173647339196819080R,722,15605,339946,10,17,125,37.5,30
173689581244967,173689581244967002R,722,70902,339835,10,17,125,37.5,30
173613303841852,173613303841852013R,722,13931,339573,10,17,125,37.5,30
173203041596366,173203041596366011R,722,70902,339835,10,17,125,37.5,30
173637733452058,173637733452058001R,818,15605,339946,28,61,125,37.5,30
173573098780402,173573098780402001R,457,15605,339946,12,15,125,37.5,30
173647339196819,173647339196819038R,722,15605,339946,10,17,125,37.5,30
173578373834612,173578373834612001R,722,15653,340098,10,17,125,37.5,30
173351197204228,173351197204228008R,722,13799,339247,10,17,125,37.5,30
173580280093822,173580280093822001R,457,15605,339946,12,15,125,37.5,30
173649747561070,173649747561070002R,457,15605,339946,12,15,125,37.5,30
173668885414696,173668885414696003R,457,22886,339225,12,15,125,37.5,30
173642939321654,173642939321654006R,722,22886,339225,10,17,125,37.5,30
173319832166263,173319832166263018R,722,70902,339835,10,17,125,37.5,30
173683740164178,173683740164178001R,457,15605,339946,12,15,125,37.5,30
173653622435060,173653622435060001R,722,70902,339835,10,17,125,37.5,30
173134462921608,173134462921608001R,457,81721,410644,12,15,125,37.5,30
173672475552108,173672475552108001R,457,22886,339225,12,15,125,37.5,30
173611653682874,173611653682874001R,457,14060,339509,12,15,125,37.5,30
173692820161784,173692820161784002R,722,15605,339946,10,17,125,37.5,30
173558849640194,173558849640194002R,457,13799,339247,12,15,125,37.5,30
173673681132649,173673681132649001R,818,15605,339946,28,61,125,37.5,30
173635580346816,173635580346816002R,457,13931,339573,12,15,125,37.5,30
173608253011870,173608253011870001R,2899,13799,339247,262,211,125,37.5,30
173431406998649,173431406998649001R,818,15605,339946,28,61,125,37.5,30
173558849640194,173558849640194016R,457,13799,339247,12,15,125,37.5,30
173647339196819,173647339196819084R,722,15605,339946,10,17,125,37.5,30
172755330592165,172755330592165015R,722,13799,339247,10,17,125,37.5,30
173661788959923,173661788959923003R,722,70902,339835,10,17,125,37.5,30
173678849714697,173678849714697001R,2899,13931,339573,262,211,125,37.5,30
173328303350106,173328303350106006R,722,15566,339897,10,17,125,37.5,30
173661574964650,173661574964650003R,457,14036,339490,12,15,125,37.5,30
173594971224118,173594971224118001R,722,70902,339835,10,17,125,37.5,30
173671534583731,173671534583731006R,722,15566,339897,10,17,125,37.5,30
173678247038869,173678247038869001R,722,70902,339835,10,17,125,37.5,30
173608985838974,173608985838974017R,457,22886,339225,12,15,125,37.5,30
173658005159516,173658005159516001R,722,22886,339225,10,17,125,37.5,30
173684810815454,173684810815454001R,457,15605,339946,12,15,125,37.5,30
173678807815508,173678807815508004R,457,15605,428533,12,15,125,37.5,30
172780290038675,172780290038675014R,457,15605,339946,12,15,125,37.5,30
173508219825883,173508219825883002R,722,13799,339247,10,17,125,37.5,30
173580063340874,173580063340874001R,457,13799,339247,12,15,125,37.5,30
173664922720336,173664922720336024R,722,70902,339835,10,17,125,37.5,30
172743458985513,172743458985513026R,722,70902,339835,10,17,125,37.5,30
173550647984705,173550647984705001R,457,22886,339225,12,15,125,37.5,30
173661073897089,173661073897089001R,457,15605,339946,12,15,125,37.5,30
173421074776646,173421074776646001R,722,15605,339946,10,17,125,37.5,30
173682771627404,173682771627404001R,722,13931,339573,10,17,125,37.5,30
173313776189246,173313776189246013R,722,13931,339573,10,17,125,37.5,30
173691882080725,173691882080725003R,722,15605,339946,10,17,125,37.5,30
172941346853018,172941346853018193R,722,13931,339573,10,17,125,37.5,30
173622622503882,173622622503882002R,457,14036,339490,12,15,125,37.5,30
173671534583731,173671534583731001R,722,15566,339897,10,17,125,37.5,30
173605253145852,173605253145852001R,722,15605,339946,10,17,125,37.5,30
173627587013040,173627587013040002R,722,15605,339946,10,17,125,37.5,30
173629927943471,173629927943471001R,457,15605,339946,12,15,125,37.5,30
173647080463865,173647080463865002R,457,15605,339946,12,15,125,37.5,30
173619819295598,173619819295598001R,457,22886,339225,12,15,125,37.5,30
173611792125333,173611792125333005R,722,22886,339225,10,17,125,37.5,30
173574742321181,173574742321181003R,722,15605,339946,10,17,125,37.5,30
173590376598080,173590376598080002R,722,13931,339573,10,17,125,37.5,30
173530353196784,173530353196784003R,722,22886,339225,10,17,125,37.5,30
173692820161784,173692820161784014R,722,15605,339946,10,17,125,37.5,30
173585757642298,173585757642298017R,722,70902,339835,10,17,125,37.5,30
173610593658607,173610593658607001R,722,15566,339897,10,17,125,37.5,30
173421710887698,173421710887698024R,457,15566,339897,12,15,125,37.5,30
173595235339192,173595235339192002R,722,15605,339946,10,17,125,37.5,30
173690735373708,173690735373708002R,722,14036,339490,10,17,125,37.5,30
173437797689349,173437797689349013R,722,22886,339225,10,17,125,37.5,30
173351197204228,173351197204228015R,722,13799,339247,10,17,125,37.5,30
173688249270218,173688249270218002R,457,70902,339835,12,15,125,37.5,30
173538391570915,173538391570915001R,457,15605,339946,12,15,125,37.5,30
173590030540710,173590030540710001R,2965,73023,354305,262,211,125,37.5,30
172978629590434,172978629590434005R,722,70902,428569,10,17,125,37.5,30
173584613999924,173584613999924003R,722,15605,428533,10,17,125,37.5,30
172941346853018,172941346853018124R,722,13931,339573,10,17,125,37.5,30
173508219825883,173508219825883001R,722,13799,339247,10,17,125,37.5,30
172941346853018,172941346853018044R,722,13931,339573,10,17,125,37.5,30
173333765479717,173333765479717004R,457,70902,339835,12,15,125,37.5,30
173612839429740,173612839429740002R,27476,15653,340098,1430,1380,125,37.5,30
172780290038675,172780290038675013R,457,15605,339946,12,15,125,37.5,30
173634278638331,173634278638331002R,457,15605,339946,12,15,125,37.5,30
173671774958550,173671774958550001R,722,13931,339573,10,17,125,37.5,30
173608135654718,173608135654718003R,457,15650,340104,12,15,125,37.5,30
173649117985030,173649117985030002R,2899,13931,339573,262,211,125,37.5,30
173134462921608,173134462921608003R,457,81721,410644,12,15,125,37.5,30
173587006445302,173587006445302003R,722,15605,339946,10,17,125,37.5,30
172297792594692,172297792594692011R,722,70902,339835,10,17,125,37.5,30
173322830464689,173322830464689001R,722,15605,339946,10,17,125,37.5,30
173647339196819,173647339196819006R,722,15605,339946,10,17,125,37.5,30
173626212358872,173626212358872001R,722,15605,339946,10,17,125,37.5,30
173421710887698,173421710887698003R,457,15566,339897,12,15,125,37.5,30
173660687584530,173660687584530002R,457,15605,339946,12,15,125,37.5,30
173682063774506,173682063774506001R,2899,22886,339225,262,211,125,37.5,30
173639358706060,173639358706060002R,457,15650,340104,12,15,125,37.5,30
173554982144619,173554982144619001R,722,22886,339225,10,17,125,37.5,30
173611792125333,173611792125333001R,722,22886,339225,10,17,125,37.5,30
173690794935878,173690794935878002R,722,13931,339573,10,17,125,37.5,30
172941346853018,172941346853018236R,722,13931,339573,10,17,125,37.5,30
173664922720336,173664922720336004R,722,70902,339835,10,17,125,37.5,30
173506432312767,173506432312767002R,722,13931,339573,10,17,125,37.5,30
173593872575455,173593872575455001R,722,15605,339946,10,17,125,37.5,30
173600617373598,173600617373598002R,722,13931,339573,10,17,125,37.5,30
173228646445821,173228646445821032R,722,70902,428569,10,17,125,37.5,30
172580678932009,172580678932009010R,722,22886,339225,10,17,125,37.5,30
173554982144619,173554982144619002R,722,22886,339225,10,17,125,37.5,30
173605353459327,173605353459327001R,722,70902,339835,10,17,125,37.5,30
173481386904733,173481386904733001R,722,15605,339946,10,17,125,37.5,30
173627032577132,173627032577132002R,457,15605,339946,12,15,125,37.5,30
173628370200653,173628370200653001R,722,15653,340098,10,17,125,37.5,30
173596917813248,173596917813248002R,722,15605,339946,10,17,125,37.5,30
173622622503882,173622622503882001R,457,14036,339490,12,15,125,37.5,30
172941346853018,172941346853018159R,722,13931,339573,10,17,125,37.5,30
173586625874294,173586625874294001R,722,70902,339835,10,17,125,37.5,30
173056488229672,173056488229672012R,722,70902,339835,10,17,125,37.5,30
173642939321654,173642939321654001R,722,22886,339225,10,17,125,37.5,30
173647339196819,173647339196819042R,722,15605,339946,10,17,125,37.5,30
173673133572033,173673133572033001R,722,13931,339573,10,17,125,37.5,30
173686270412015,173686270412015003R,457,15650,340104,12,15,125,37.5,30
173421934674051,173421934674051002R,457,73023,354305,12,15,125,37.5,30
173602422308286,173602422308286002R,457,15605,339946,12,15,125,37.5,30
173612952401868,173612952401868001R,722,70902,339835,10,17,125,37.5,30
173613875001014,173613875001014037R,722,15605,339946,10,17,125,37.5,30
173616908810452,173616908810452001R,457,15605,339946,12,15,125,37.5,30
173627587013040,173627587013040001R,722,15605,339946,10,17,125,37.5,30
173647339196819,173647339196819079R,722,15605,339946,10,17,125,37.5,30
173608985838974,173608985838974018R,457,22886,339225,12,15,125,37.5,30
173664248295386,173664248295386012R,722,70902,339835,10,17,125,37.5,30
173549938737122,173549938737122001R,722,15605,339946,10,17,125,37.5,30
173589227894140,173589227894140002R,722,70902,339835,10,17,125,37.5,30
173660802088488,173660802088488001R,722,70902,339835,10,17,125,37.5,30
173612004789607,173612004789607002R,457,15605,339946,12,15,125,37.5,30
173669780753418,173669780753418001R,818,15566,339897,28,61,125,37.5,30
173694522937079,173694522937079013R,722,22886,339225,10,17,125,37.5,30
172761981541427,172761981541427003R,722,15605,339946,10,17,125,37.5,30
172796157846225,172796157846225002R,27476,15605,339946,1430,1380,125,37.5,30
173350811874641,173350811874641012R,722,15566,339897,10,17,125,37.5,30
173677575109293,173677575109293002R,457,22886,339225,12,15,125,37.5,30
173576856851869,173576856851869002R,722,15605,339946,10,17,125,37.5,30
173594152213003,173594152213003002R,722,70902,339835,10,17,125,37.5,30
173691882080725,173691882080725002R,722,15605,339946,10,17,125,37.5,30
173357994877313,173357994877313001R,457,73023,354305,12,15,125,37.5,30
173602731890365,173602731890365002R,722,15605,339946,10,17,125,37.5,30
173170365353650,173170365353650001R,457,15605,339946,12,15,125,37.5,30
173310388093736,173310388093736026R,722,15605,428533,10,17,125,37.5,30
172473670561591,172473670561591001R,722,13799,339247,10,17,125,37.5,30
172941346853018,172941346853018045R,722,13931,339573,10,17,125,37.5,30
173661574964650,173661574964650004R,457,14036,339490,12,15,125,37.5,30
173481386904733,173481386904733013R,722,15605,339946,10,17,125,37.5,30
173649747561070,173649747561070047R,457,15605,339946,12,15,125,37.5,30
172761981541427,172761981541427004R,722,15605,339946,10,17,125,37.5,30
173644480266354,173644480266354001R,722,15605,339946,10,17,125,37.5,30
172941346853018,172941346853018005R,722,13931,339573,10,17,125,37.5,30
173579764603870,173579764603870001R,722,70902,339835,10,17,125,37.5,30
173614478870493,173614478870493002R,2899,15605,339946,262,211,125,37.5,30
173603978939942,173603978939942002R,457,22886,339225,12,15,125,37.5,30
173590030540710,173590030540710004R,2965,73023,354305,262,211,125,37.5,30
173299326328223,173299326328223001R,722,22886,339225,10,17,125,37.5,30
173653622435060,173653622435060002R,722,70902,339835,10,17,125,37.5,30
173453321526319,173453321526319009R,722,22886,339225,10,17,125,37.5,30
172761981541427,172761981541427002R,722,15605,339946,10,17,125,37.5,30
173053390909383,173053390909383002R,457,22886,339225,12,15,125,37.5,30
173671774958550,173671774958550002R,722,13931,339573,10,17,125,37.5,30
173496723098988,173496723098988001R,722,13931,339573,10,17,125,37.5,30
173671965628073,173671965628073001R,722,13931,339573,10,17,125,37.5,30
173600617373598,173600617373598001R,722,13931,339573,10,17,125,37.5,30
173687582093849,173687582093849003R,722,22886,339225,10,17,125,37.5,30
173664029169680,173664029169680005R,722,15605,428533,10,17,125,37.5,30
173603890477404,173603890477404002R,722,22886,339225,10,17,125,37.5,30
173127637730963,173127637730963011R,722,15566,339897,10,17,125,37.5,30
173625501854390,173625501854390002R,2899,22886,339225,262,211,125,37.5,30
173582565532612,173582565532612002R,722,15605,428533,10,17,125,37.5,30
173638326702145,173638326702145001R,722,70902,339835,10,17,125,37.5,30
173610762097009,173610762097009003R,722,22886,339225,10,17,125,37.5,30
173599525239773,173599525239773001R,2899,22886,339225,262,211,125,37.5,30
173623249557408,173623249557408001R,44587,14162,421042,830,541,30,3.6,12
173647724073729,173647724073729001R,2899,14162,421045,262,211,30,3.6,12
173678188053898,173678188053898002R,2899,14162,421042,262,211,30,3.6,12
173575130769839,173575130769839001R,722,14162,421042,10,17,30,3.6,12
173585801183016,173585801183016002R,722,14162,421042,10,17,30,3.6,12
173606433614968,173606433614968002R,2899,14162,421042,262,211,30,3.6,12
173634790845942,173634790845942002R,2899,14162,421042,262,211,30,3.6,12
173587520538829,173587520538829002R,722,14162,421042,10,17,30,3.6,12
